50 5 3 10  2496
624 704 11984 11984 11984 11984 11984 11984 11984 11984 11984 11984 11984 0.19 0.64 0.88 0.81 0.58 0.62 
392 679 558 374 184 166 171 150 186 123 179 123 113 78 14 13 10 9 7 6 0.65 0.7 0.34 0.85 0.42 1.04 
181 757 338 169 169 50 65 37 61 157 109 153 42 73 12 15 9 9 8 6 0.05 0.69 0.44 0.46 0.94 0.59 
432 943 579 482 97 193 140 192 53 33 110 110 51 172 18 10 14 10 7 4 0.82 0.36 0.41 0.92 0.36 0.56 
613 655 624 494 130 108 31 145 141 55 208 82 197 38 15 17 10 8 8 6 0.97 0.61 0.76 0.44 0.73 0.04 
385 723 603 521 82 201 76 90 176 189 105 54 78 162 17 16 8 9 8 4 0.72 0.42 1.19 1.33 0.63 0.76 
466 338 324 195 129 76 120 81 159 77 144 51 49 162 17 13 12 10 6 6 0.72 1.09 0.44 1.26 0.41 0.56 
847 716 400 302 98 109 100 102 86 98 200 39 82 189 19 14 13 7 7 5 0.59 0.54 0.92 0.33 0.85 0.41 
491 535 372 314 58 125 166 38 135 65 186 79 64 126 12 16 12 7 6 5 0.18 0.3 0.39 1.22 0.67 0.35 
42 211 396 346 50 191 91 198 157 34 93 128 184 147 15 10 11 9 9 5 0.62 0.3 0.36 1.01 0.45 0.63 
89 818 534 414 120 136 143 58 66 178 69 155 112 176 10 12 10 7 7 6 0.36 0.55 0.6 0.72 0.86 1.14 
407 771 372 214 158 151 57 124 112 178 134 186 114 164 16 15 14 8 6 6 0.73 0.64 0.3 0.83 0.64 0.52 
294 529 534 362 172 128 154 178 66 81 89 121 126 57 16 14 14 10 8 6 0.52 0.84 0.52 0.52 0.97 0.34 
90 910 546 433 113 75 77 141 75 131 110 182 116 158 17 12 9 9 7 4 0.45 0.98 0.43 1.12 0.62 1.03 
467 817 404 284 120 201 35 68 126 197 31 167 202 130 19 16 9 11 8 4 0.4 0.43 1.28 0.87 0.77 0.74 
72 10 609 549 60 203 196 160 133 136 129 169 156 191 15 11 10 11 6 5 0.48 1.21 0.36 0.81 0.54 1.17 
959 888 621 465 156 117 75 189 207 99 100 166 147 67 11 11 12 11 8 6 0.57 0.93 1.18 0.95 1.09 0.49 
207 738 278 232 46 127 133 84 139 72 44 45 122 85 12 15 9 8 7 5 0.26 0.51 0.38 1.12 0.69 0.93 
88 439 618 428 190 157 187 65 181 206 115 179 172 120 19 13 8 10 8 5 0.67 0.43 0.27 1.25 0.83 0.61 
561 41 603 464 139 56 201 101 173 161 52 95 200 201 12 14 13 9 8 6 0.27 0.53 0.3 0.39 0.77 0.7 
70 584 316 230 86 158 92 129 75 153 30 48 100 32 15 14 14 10 6 6 0.52 0.72 1.05 0.94 0.61 0.72 
534 717 340 290 50 52 115 104 70 157 129 155 170 166 16 16 8 10 7 4 0.51 0.38 0.4 0.92 0.79 0.29 
748 494 414 207 207 136 87 163 112 93 172 101 57 179 11 16 10 12 8 4 0.67 0.77 0.32 0.58 0.55 1.1 
913 732 390 296 94 135 46 63 40 195 37 44 54 31 18 13 11 10 6 4 0.91 0.92 0.87 1.31 0.83 1.53 
38 693 362 234 128 60 96 181 94 61 153 61 32 94 14 12 12 9 7 6 0.87 0.85 0.3 0.19 0.8 0.64 
573 900 609 413 196 137 71 80 203 201 65 145 169 51 10 17 9 10 7 5 0.51 0.14 0.4 1.46 0.53 0.51 
33 882 435 320 115 114 69 136 145 143 89 59 94 99 11 16 8 11 7 5 0.56 0.71 0.63 0.64 0.17 0.89 
550 507 600 511 89 105 198 30 157 172 133 188 200 116 15 12 12 11 7 6 0.46 0.52 0.88 1.12 0.82 0.86 
610 768 400 200 200 100 94 106 189 96 125 76 182 110 18 12 12 8 7 4 0.65 0.38 0.57 0.32 0.2 0.92 
792 782 382 191 191 65 132 92 170 142 172 40 120 72 18 14 9 7 7 4 0.7 0.97 0.94 0.38 0.81 0.75 
288 53 404 245 159 38 105 202 160 137 44 66 60 64 15 12 10 9 7 6 0.02 0.6 0.35 1.04 0.62 0.97 
175 252 416 245 171 208 77 205 68 117 150 175 39 136 16 11 14 8 8 5 0.7 0.64 1.12 0.98 0.8 0.85 
650 552 388 206 182 56 175 160 194 110 112 174 112 39 13 13 12 9 8 4 0.39 0.95 0.93 0.31 0.91 1.02 
345 633 398 199 199 72 95 80 34 146 45 36 65 198 11 15 9 8 8 4 0.99 0.19 0.65 0.51 1.41 1.28 
565 621 414 332 82 89 149 70 195 207 56 65 118 99 19 10 13 8 8 5 0.36 0.85 0.81 0.17 1.01 0.59 
444 831 528 474 54 161 77 176 85 135 117 107 63 38 14 14 12 10 7 5 0.9 0.44 0.78 1.01 1.01 0.52 
